SPC_SCITF_NM_SHORT,COMM_KOR_NM,SPC_TXN_ID,GENUS,GENUS_NM,FAMILY,FAMILY_NM,ORDER_,ORDER_NM,CLASS,CLASS_NM,PHYLUM,PHYLUM_NM,KINGDOM,KINGDOM_NM,LATI_DEG,LATI_MIN,LATI_SEC,LATI_NS_DIV_CD,LOTI_DEG,LOTI_MIN,LOTI_SEC,LOTI_EW_DIV_CD,LATI_VAL,LOTI_VAL
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,29,41,N,128,25,47,E,38.49478333,128.4296389
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,29,41,N,128,25,47,E,38.49478333,128.4296389
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,29,41,N,128,25,47,E,38.49478333,128.4296389
Arabella iricolor,홍점갯지렁이,270000001350,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,3,22,N,129,25,47,E,37.05621389,129.4297861
Arabella iricolor,홍점갯지렁이,270000001350,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,3,22,N,129,25,47,E,37.05621389,129.4297861
Arabella,홍점갯지렁이속,260000000472,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,30,44,N,129,27,3,E,36.51222778,129.4508694
Arabella,홍점갯지렁이속,260000000472,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,30,44,N,129,27,3,E,36.51222778,129.4508694
Arabella iricolor,홍점갯지렁이,270000001350,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,43,1,N,127,59,28,E,34.71705278,127.9910306
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,8,7,N,126,33,41,E,34.13538889,126.5613889
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,8,7,N,126,33,41,E,34.13538889,126.5613889
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,8,7,N,126,33,41,E,34.13538889,126.5613889
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,8,7,N,126,33,41,E,34.13538889,126.5613889
Diopatra sugokai,털보집갯지렁이,270000005504,Diopatra,집갯지렁이속,Onuphidae,집갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,36,23,N,126,17,15,E,36.6065,126.2876111
Diopatra biscayensis,,270000027805,Diopatra,집갯지렁이속,Onuphidae,집갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,13,16,N,126,31,37,E,36.22111111,126.527
Onuphis shirikishinaiensis,실집갯지렁이,270000012152,Onuphis,수염갯지렁이속,Onuphidae,집갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,36,23,N,126,17,15,E,36.6065,126.2876111
Arenicola brasiliensis,작은검은갯지렁이,270000020423,Arenicola,작은검은갯지렁이속,Arenicolidae,검은갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,13,13,N,126,31,45,E,36.22027778,126.5291667
Capitella capitata,등가시버들갯지렁이,270000021008,Capitella,등가시버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,8,31,N,126,7,2,E,35.14180556,126.1171111
Capitella capitata,등가시버들갯지렁이,270000021008,Capitella,등가시버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,6,2,18,N,116,6,41,E,6.038444444,116.1113889
Capitella capitata,등가시버들갯지렁이,270000021008,Capitella,등가시버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,6,2,18,N,116,6,41,E,6.038444444,116.1113889
Heteromastus filiformis,고리버들갯지렁이,270000022513,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,53,11,N,127,44,56,E,34.886325,127.7488833
Heteromastus filiformis,고리버들갯지렁이,270000022513,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,28,48,N,129,25,39,E,35.47986667,129.4274667
Heteromastus filiformis,고리버들갯지렁이,270000022513,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,53,11,N,127,44,56,E,34.886325,127.7488833
Heteromastus filiformis,고리버들갯지렁이,270000022513,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,53,11,N,127,44,56,E,34.886325,127.7488833
Heteromastus filiformis,고리버들갯지렁이,270000022513,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,53,11,N,127,44,56,E,34.886325,127.7488833
Heteromastus filiformis,고리버들갯지렁이,270000022513,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,53,11,N,127,44,56,E,34.886325,127.7488833
Heteromastus filiformis,고리버들갯지렁이,270000022513,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,53,11,N,127,44,56,E,34.886325,127.7488833
Heteromastus filiformis,고리버들갯지렁이,270000022513,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,53,11,N,127,44,56,E,34.886325,127.7488833
Heteromastus filiformis,고리버들갯지렁이,270000022513,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,53,11,N,127,44,56,E,34.886325,127.7488833
Heteromastus filiformis,고리버들갯지렁이,270000022513,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,53,11,N,127,44,56,E,34.886325,127.7488833
Heteromastus filiformis,고리버들갯지렁이,270000022513,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,53,11,N,127,44,56,E,34.886325,127.7488833
Heteromastus koreanus,세줄고리버들갯지렁이,270000026588,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,59,20,N,126,34,0,E,35.98888889,126.5666667
Heteromastus koreanus,세줄고리버들갯지렁이,270000026588,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,59,20,N,126,34,0,E,35.98888889,126.5666667
Heteromastus koreanus,세줄고리버들갯지렁이,270000026588,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,59,20,N,126,34,0,E,35.98888889,126.5666667
Heteromastus koreanus,세줄고리버들갯지렁이,270000026588,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,59,20,N,126,34,0,E,35.98888889,126.5666667
Heteromastus koreanus,세줄고리버들갯지렁이,270000026588,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,59,20,N,126,34,0,E,35.98888889,126.5666667
Heteromastus koreanus,세줄고리버들갯지렁이,270000026588,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,8,31,N,126,7,2,E,35.14180556,126.1171111
Heteromastus koreanus,세줄고리버들갯지렁이,270000026588,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,59,20,N,126,34,0,E,35.98888889,126.5666667
Heteromastus koreanus,세줄고리버들갯지렁이,270000026588,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,59,20,N,126,34,0,E,35.98888889,126.5666667
Heteromastus koreanus,세줄고리버들갯지렁이,270000026588,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,59,20,N,126,34,0,E,35.98888889,126.5666667
Heteromastus koreanus,세줄고리버들갯지렁이,270000026588,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,59,20,N,126,34,0,E,35.98888889,126.5666667
Heteromastus koreanus,세줄고리버들갯지렁이,270000026588,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,59,20,N,126,34,0,E,35.98888889,126.5666667
Notomastus latericeus,가는버들갯지렁이,270000023678,Notomastus,가는버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,28,48,N,129,25,39,E,35.47986667,129.4274667
Notomastus lineatus,,270000023896,Notomastus,가는버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,6,2,18,N,116,6,41,E,6.038444444,116.1113889
Notomastus lineatus,,270000023896,Notomastus,가는버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,6,2,18,N,116,6,41,E,6.038444444,116.1113889
Notomastus lineatus,,270000023896,Notomastus,가는버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,6,2,18,N,116,6,41,E,6.038444444,116.1113889
Chaetopterus cautus,,270000027815,Chaetopterus,새날개갯지렁이속,Chaetopteridae,날개갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,13,16,N,126,31,37,E,36.22111111,126.527
Chaetopterus cautus,,270000027815,Chaetopterus,새날개갯지렁이속,Chaetopteridae,날개갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,13,13,N,126,31,45,E,36.22027778,126.5291667
Mesochaetopterus japonicus,밀짚날개갯지렁이,270000023256,Mesochaetopterus,밀짚날개갯지렁이속,Chaetopteridae,날개갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,13,16,N,126,31,37,E,36.22111111,126.527
Metasychis gotoi,수슬대나무갯지렁이,270000023285,Metasychis,,Maldanidae,대나무갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,45,58,N,128,28,4,E,34.76624444,128.4676667
Petaloproctus dentatus,,270000013399,Petaloproctus,톱대나무갯지렁이속,Maldanidae,대나무갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,39,18,N,130,1,35,E,36.65506667,130.02635
Petaloproctus dentatus,,270000013399,Petaloproctus,톱대나무갯지렁이속,Maldanidae,대나무갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,39,18,N,130,1,35,E,36.65506667,130.02635
Petaloproctus dentatus,,270000013399,Petaloproctus,톱대나무갯지렁이속,Maldanidae,대나무갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,39,18,N,130,1,35,E,36.65506667,130.02635
Petaloproctus dentatus,,270000013399,Petaloproctus,톱대나무갯지렁이속,Maldanidae,대나무갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,39,18,N,130,1,35,E,36.65506667,130.02635
Armandia lanceolata,침보석요정갯지렁이,270000020434,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,43,19,N,128,27,27,E,34.72184444,128.4574139
Armandia lanceolata,침보석요정갯지렁이,270000020434,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,43,19,N,128,27,27,E,34.72184444,128.4574139
Armandia lanceolata,침보석요정갯지렁이,270000020434,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,0,41,N,126,36,32,E,36.0115,126.60875
Armandia lanceolata,침보석요정갯지렁이,270000020434,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,0,41,N,126,36,32,E,36.0115,126.60875
Armandia lanceolata,침보석요정갯지렁이,270000020434,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,0,41,N,126,36,32,E,36.0115,126.60875
Armandia lanceolata,침보석요정갯지렁이,270000020434,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,0,41,N,126,36,32,E,36.0115,126.60875
Armandia lanceolata,침보석요정갯지렁이,270000020434,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,0,41,N,126,36,32,E,36.0115,126.60875
Armandia lanceolata,침보석요정갯지렁이,270000020434,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,0,41,N,126,36,32,E,36.0115,126.60875
Armandia lanceolata,침보석요정갯지렁이,270000020434,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,25,20,N,126,21,33,E,36.42208333,126.3590278
Armandia lanceolata,침보석요정갯지렁이,270000020434,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,0,41,N,126,36,32,E,36.0115,126.60875
Armandia lanceolata,침보석요정갯지렁이,270000020434,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,0,41,N,126,36,32,E,36.0115,126.60875
Armandia lanceolata,침보석요정갯지렁이,270000020434,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,0,41,N,126,36,32,E,36.0115,126.60875
Armandia amakusaensis,아가미보석요정갯지렁이,270000020433,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,36,23,N,126,17,15,E,36.6065,126.2876111
Armandia amakusaensis,아가미보석요정갯지렁이,270000020433,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,23,45,N,126,16,33,E,34.39576111,126.2757639
Armandia lanceolata,침보석요정갯지렁이,270000020434,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,0,41,N,126,36,32,E,36.0115,126.60875
Armandia amakusaensis,아가미보석요정갯지렁이,270000020433,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,23,45,N,126,16,33,E,34.39576111,126.2757639
Armandia amakusaensis,아가미보석요정갯지렁이,270000020433,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,23,45,N,126,16,33,E,34.39576111,126.2757639
Armandia amakusaensis,아가미보석요정갯지렁이,270000020433,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,23,46,N,126,16,33,E,34.39597222,126.2759444
Armandia amakusaensis,아가미보석요정갯지렁이,270000020433,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,23,45,N,126,16,33,E,34.39576111,126.2757639
Armandia amakusaensis,아가미보석요정갯지렁이,270000020433,Armandia,보석요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,23,46,N,126,16,33,E,34.39597222,126.2759444
Polyophthalmus qingdaoensis,안점무늬요정갯지렁이,270000024333,Polyophthalmus,무늬요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,33,27,36,N,126,56,6,E,33.46,126.935
Polyophthalmus qingdaoensis,안점무늬요정갯지렁이,270000024333,Polyophthalmus,무늬요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,25,20,N,126,21,33,E,36.42208333,126.3590278
Polyophthalmus pictus,무늬요정갯지렁이,270000024332,Polyophthalmus,무늬요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,3,22,N,129,25,47,E,37.05621389,129.4297861
Polyophthalmus pictus,무늬요정갯지렁이,270000024332,Polyophthalmus,무늬요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,33,30,6,N,126,56,35,E,33.50152778,126.943025
Polyophthalmus pictus,무늬요정갯지렁이,270000024332,Polyophthalmus,무늬요정갯지렁이속,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,42,46,N,129,28,39,E,36.71284444,129.4773694
Thoracophelia williamsi,,270000027829,Thoracophelia,,Opheliidae,요정갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,6,20,N,126,3,55,E,35.10541667,126.0652778
Leitoscoloplos pugettensis,갓모갯지렁이,270000022855,Leitoscoloplos,,Orbiniidae,갓모갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,8,31,N,126,7,2,E,35.14180556,126.1171111
Naineris dendritica,둥근다리모자갯지렁이,270000023508,Naineris,모자갯지렁이속,Orbiniidae,갓모갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,56,3,N,126,17,24,E,36.93413889,126.2899722
Naineris dendritica,둥근다리모자갯지렁이,270000023508,Naineris,모자갯지렁이속,Orbiniidae,갓모갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,59,23,N,129,34,1,E,35.98961667,129.5668944
Naineris dendritica,둥근다리모자갯지렁이,270000023508,Naineris,모자갯지렁이속,Orbiniidae,갓모갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,59,23,N,129,34,1,E,35.98961667,129.5668944
Naineris dendritica,둥근다리모자갯지렁이,270000023508,Naineris,모자갯지렁이속,Orbiniidae,갓모갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,33,29,17,N,126,54,44,E,33.48816111,126.9123333
Naineris dendritica,둥근다리모자갯지렁이,270000023508,Naineris,모자갯지렁이속,Orbiniidae,갓모갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,48,16,N,128,41,34,E,34.80442222,128.6926528
